fund_code,fund_name,fund_name_clean,fund_status,fund_detail_url,fund_domicile,risk_level,nav,nav_date,perf_1d_pct,perf_1m_pct,perf_3m_pct,perf_6m_pct,perf_1y_pct,perf_ytd_pct,annual_return_date,annual_return_2021_pct,annual_return_2022_pct,annual_return_2023_pct,annual_return_2024_pct,annual_return_2025_pct,doc_prospectus,doc_annual_report,doc_quarterly_report,doc_semi_annual_report,doc_monthly_report,doc_fund_contract,doc_product_summary,doc_offering_announcement,doc_all_announcements,xueqiu_link
006484,[仅电子渠道]广发中债1-3年国开行债券指数证券投资基金A类,广发中债1-3年国开行债券指数证券投资基金A类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006484,Mainland Securities Fund,2,1.0574,2026-05-28,+0.04,+0.46,+1.15,+1.45,+1.65,+1.48,2026-05-28,+3.84,+2.69,+3.33,+5.75,+0.29,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662466909,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652944395,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656817155,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614244616,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=576494514,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659466655,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658047813,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006484,https://danjuanfunds.com/funding/006484
006485,[仅电子渠道]广发中债1-3年国开行债券指数证券投资基金C类,广发中债1-3年国开行债券指数证券投资基金C类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006485,Mainland Securities Fund,2,1.0565,2026-05-28,+0.03,+0.45,+1.12,+1.40,+1.55,+1.44,2026-05-28,+3.73,+2.58,+3.26,+5.64,+0.18,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662466909,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652944395,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656817155,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614244616,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=576494514,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659466715,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658047813,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006485,https://danjuanfunds.com/funding/006485
006533,[仅电子渠道]易方达科融混合型证券投资基金,易方达科融混合型证券投资基金,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006533,Mainland Securities Fund,5,8.8988,2026-05-28,+2.51,+14.97,+38.36,+47.75,+203.00,+39.68,2026-05-28,+58.03,-21.76,-9.57,+24.56,+119.05,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607319836,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653282673,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656813452,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614561526,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=456507694,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661295368,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658048839,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006533,https://danjuanfunds.com/funding/006533
006535,恒生前海恒锦裕利混合型证券投资基金A（暂停申购）,恒生前海恒锦裕利混合型证券投资基金A,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006535,Mainland Securities Fund,3,1.4204,2026-05-28,+0.60,+3.58,+10.82,+12.95,+17.08,+11.83,2026-05-28,+0.69,-2.31,+6.74,+3.91,+5.12,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658211391,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653282730,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656824699,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613826781,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=415149835,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658246547,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658045968,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006535,https://danjuanfunds.com/funding/006535
006591,[仅电子渠道]广发景明中短债债券型证券投资基金A类,广发景明中短债债券型证券投资基金A类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006591,Mainland Securities Fund,3,1.031,2026-05-28,+0.01,+0.18,+0.61,+1.09,+1.86,+0.94,2026-05-28,+3.85,+2.08,+3.42,+3.08,+1.70,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662466877,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652939585,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656821896,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614236153,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=342713551,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659466325,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=553273620,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006591,https://danjuanfunds.com/funding/006591
006592,[仅电子渠道]广发景明中短债债券型证券投资基金C类,广发景明中短债债券型证券投资基金C类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006592,Mainland Securities Fund,3,1.0272,2026-05-28,+0.01,+0.15,+0.52,+0.89,+1.45,+0.77,2026-05-28,+3.54,+1.86,+3.00,+2.66,+1.29,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662466877,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652939585,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656821896,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614236153,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=342713551,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659466646,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=553273620,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006592,https://danjuanfunds.com/funding/006592
006629,招商鑫悦中短债债券型证券投资基金A类,招商鑫悦中短债债券型证券投资基金A类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006629,Mainland Securities Fund,3,1.18,2026-05-28,+0.01,+0.20,+0.61,+1.07,+1.72,+0.94,2026-05-28,+5.33,+2.01,+3.75,+3.38,+1.26,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632992016,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653325565,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656874411,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613773108,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=467109107,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632969010,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=379345358,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006629,https://danjuanfunds.com/funding/006629
006630,招商鑫悦中短债债券型证券投资基金C类,招商鑫悦中短债债券型证券投资基金C类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006630,Mainland Securities Fund,3,1.167,2026-05-28,+0.01,+0.18,+0.57,+0.98,+1.52,+0.86,2026-05-28,+5.11,+1.80,+3.55,+3.17,+1.07,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632992016,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653325565,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656874411,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613773108,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=467109107,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632971681,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=379345358,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006630,https://danjuanfunds.com/funding/006630
006662,[仅电子渠道]易方达安悦超短债债券型证券投资基金A类,易方达安悦超短债债券型证券投资基金A类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006662,Mainland Securities Fund,3,1.0141,2026-05-28,+0.01,+0.14,+0.43,+0.80,+1.55,+0.66,2026-05-28,+3.04,+2.25,+2.84,+2.32,+1.46,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599261973,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653282726,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656813361,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614231182,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=313178464,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661285391,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658034351,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006662,https://danjuanfunds.com/funding/006662
006663,[仅电子渠道]易方达安悦超短债债券型证券投资基金C类,易方达安悦超短债债券型证券投资基金C类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006663,Mainland Securities Fund,3,1.012,2026-05-28,+0.00,+0.12,+0.39,+0.71,+1.39,+0.59,2026-05-28,+2.90,+2.10,+2.68,+2.13,+1.29,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599261973,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653282726,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656813361,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614231182,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=313178464,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661285409,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658034351,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006663,https://danjuanfunds.com/funding/006663
006672,[仅电子渠道]广发招财短债债券型证券投资基金A类（暂停申购）,广发招财短债债券型证券投资基金A类,"online_only,suspended",https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006672,Mainland Securities Fund,3,1.0118,2026-05-28,+0.00,+0.12,+0.42,+0.79,+1.43,+0.65,2026-05-28,+2.46,+2.58,+3.41,+2.63,+1.38,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659467430,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652935261,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656822271,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614243885,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=342713500,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659466360,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658050640,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006672,https://danjuanfunds.com/funding/006672
006673,[仅电子渠道]广发招财短债债券型证券投资基金C类（暂停申购）,广发招财短债债券型证券投资基金C类,"online_only,suspended",https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006673,Mainland Securities Fund,3,1.0038,2026-05-28,+0.00,+0.09,+0.33,+0.61,+1.08,+0.50,2026-05-28,+2.10,+2.22,+3.04,+2.28,+1.04,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659467430,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652935261,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656822271,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614243885,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=342713500,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=659466357,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658050640,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006673,https://danjuanfunds.com/funding/006673
006724,[仅电子渠道]工银瑞信深证红利交易型开放式指数证券投资基金联接基金C类,工银瑞信深证红利交易型开放式指数证券投资基金联接基金C类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006724,Mainland Securities Fund,4,1.0717,2026-05-28,-1.29,-5.83,-8.83,-3.99,+4.37,-4.53,2026-05-28,-12.32,-18.44,-8.99,+9.26,+8.34,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632996442,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653179925,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656807269,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613823445,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=331310363,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632966547,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658049381,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006724,https://danjuanfunds.com/funding/006724
006733,[仅电子渠道]博时创业板交易型开放式指数证券投资基金联接基金C类,博时创业板交易型开放式指数证券投资基金联接基金C类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006733,Mainland Securities Fund,5,3.4739,2026-05-28,+1.85,+13.86,+23.26,+33.03,+100.24,+27.11,2026-05-28,+13.21,-26.97,-17.87,+12.70,+47.74,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=620812281,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653285422,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656834994,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613836181,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=554674971,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599613418,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658042089,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006733,https://danjuanfunds.com/funding/006733
006781,汇丰晋信港股通精选股票型证券投资基金（暂停申购）,汇丰晋信港股通精选股票型证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006781,Mainland Securities Fund,4,0.9061,2026-05-28,-0.86,-3.80,-12.65,-17.21,+3.50,-12.96,2026-05-28,-17.70,-9.16,-23.12,+11.56,+35.83,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599595232,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653229209,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656919345,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613820520,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=558523272,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599607579,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658045554,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006781,https://danjuanfunds.com/funding/006781
006834,[仅电子渠道]工银瑞信尊享短债债券型证券投资基金A类,工银瑞信尊享短债债券型证券投资基金A类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=006834,Mainland Securities Fund,2,1.1585,2026-05-28,+0.00,+0.16,+0.74,+1.14,+1.91,+1.01,2026-05-28,+3.42,+2.12,+3.31,+3.19,+1.49,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632928784,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653198775,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656807300,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613823577,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=511042459,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632963116,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658048597,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=006834,https://danjuanfunds.com/funding/006834
007105,[仅电子渠道]国泰丰鑫纯债债券型证券投资基金A类,国泰丰鑫纯债债券型证券投资基金A类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007105,Mainland Securities Fund,3,1.0157,2026-05-28,+0.02,+0.31,+0.89,+1.48,+2.06,+1.30,2026-05-28,+5.47,+1.78,+5.51,+4.29,+1.52,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632710050,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652948246,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656939202,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614261178,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=534505383,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=632717751,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658042338,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007105,https://danjuanfunds.com/funding/007105
007147,博时中债1-3年国开行债券指数证券投资基金A类,博时中债1-3年国开行债券指数证券投资基金A类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007147,Mainland Securities Fund,2,1.0268,2026-05-28,+0.03,+0.39,+1.03,+1.45,+1.77,+1.30,2026-05-28,+3.65,+2.70,+2.90,+4.45,+0.51,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=620821004,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653262312,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656833881,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613836219,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=576483226,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=606784552,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658047359,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007147,https://danjuanfunds.com/funding/007147
007148,博时中债1-3年国开行债券指数证券投资基金C类,博时中债1-3年国开行债券指数证券投资基金C类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007148,Mainland Securities Fund,2,1.0255,2026-05-28,+0.04,+0.38,+1.00,+1.39,+1.66,+1.25,2026-05-28,+3.41,+2.59,+2.80,+4.33,+0.41,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=620821004,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653262312,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656833881,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613836219,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=576483226,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=606784461,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658047359,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007148,https://danjuanfunds.com/funding/007148
007291,汇丰晋信港股通双核策略混合型证券投资基金（暂停申购）,汇丰晋信港股通双核策略混合型证券投资基金,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007291,Mainland Securities Fund,5,1.4734,2026-05-28,-1.10,-3.90,-21.73,-17.41,+6.07,-18.12,2026-05-28,-14.02,-22.91,-16.01,+27.01,+55.08,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599595315,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653229156,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656921200,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613820491,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=558523300,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=599610644,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658036042,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007291,https://danjuanfunds.com/funding/007291
007329,摩根瑞益纯债债券型证券投资基金A类,摩根瑞益纯债债券型证券投资基金A类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007329,Mainland Securities Fund,3,1.159,2026-05-28,+0.03,+0.30,+0.98,+1.45,+2.49,+1.33,2026-05-28,+3.77,+2.68,+2.80,+3.07,+1.92,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633907997,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653344795,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656883042,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613810161,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=512922694,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633921370,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658037059,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007329,https://danjuanfunds.com/funding/007329
007330,摩根瑞益纯债债券型证券投资基金C类,摩根瑞益纯债债券型证券投资基金C类,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007330,Mainland Securities Fund,3,1.1493,2026-05-28,+0.03,+0.30,+0.97,+1.40,+2.40,+1.29,2026-05-28,+3.64,+2.56,+2.73,+2.99,+1.82,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633907997,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653344795,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656883042,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613810161,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=512922694,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633920948,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658037059,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007330,https://danjuanfunds.com/funding/007330
007339,[仅电子渠道]易方达沪深300交易型开放式指数发起式证券投资基金联接基金C类,易方达沪深300交易型开放式指数发起式证券投资基金联接基金C类,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007339,Mainland Securities Fund,3,1.9504,2026-05-28,+0.13,+3.31,+4.39,+8.77,+29.68,+6.31,2026-05-28,-2.62,-19.12,-8.87,+16.16,+19.53,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=643243686,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=653265845,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656817243,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614558172,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=576497897,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661276413,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658034808,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007339,https://danjuanfunds.com/funding/007339
007343,[仅电子渠道]嘉实科技创新混合型证券投资基金,嘉实科技创新混合型证券投资基金,online_only,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=007343,Mainland Securities Fund,5,5.6057,2026-05-28,-0.49,+30.38,+43.85,+72.84,+116.13,+65.45,2026-05-28,+11.15,-23.60,-4.55,+22.71,+47.73,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656307195,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652986075,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=656941103,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=613839530,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=456485877,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=598613869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658034456,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=007343,https://danjuanfunds.com/funding/007343
